iter	RMSE
358	0.01704250585
359	0.01702818276
360	0.01701188965
361	0.01700259882
362	0.01699326588
363	0.01699168862
364	0.01696961012
365	0.01695295592
366	0.01694097123
367	0.01692441225
368	0.01691780178
369	0.01689841891
370	0.01688626735
371	0.01687277581
372	0.01686537522
373	0.01684892537
374	0.01684885174
375	0.01683464628
376	0.01681976312
377	0.01680491959
378	0.01678831431
379	0.01677251149
380	0.01676264221
381	0.0167491248
382	0.01674063921
383	0.0167259379
384	0.01672437082
385	0.01672380209
386	0.0167112521
387	0.01669251179
388	0.01668637307
389	0.01668500871
390	0.01666259837
391	0.01665006453
392	0.01664565283
393	0.01663539106
394	0.01661981466
395	0.01660849707
396	0.01660213443
397	0.01659209174
398	0.01657691559
399	0.01656185754
400	0.01655504873
401	0.01654807635
402	0.01653880945
403	0.01652478963
404	0.01652339355
405	0.01651362908
406	0.01650539032
407	0.01650415881
408	0.0164978384
409	0.01648452879
410	0.01648218654
411	0.01648162764
412	0.01646722826
413	0.01646539121
414	0.01645328315
415	0.01644396542
416	0.01644040926
417	0.01642883624
418	0.01641817948
419	0.01641338974
420	0.01641256615
421	0.0164047696
422	0.01639171134
423	0.01638603097
424	0.01637591551
425	0.0163665167
426	0.01635626839
427	0.01635569592
428	0.0163443571
429	0.01634185467
430	0.0163336384
431	0.01633116299
432	0.01631989756
433	0.01631489805
434	0.01631001271
435	0.01630991765
436	0.01630082141
437	0.01628804266
438	0.01627436235
439	0.0162726635
440	0.01627256976
441	0.01626140758
442	0.01625321
443	0.01624265736
444	0.016231702
445	0.01621159529
446	0.01620168731
447	0.01619920032
448	0.01619684939
449	0.01618816091
450	0.01618688934
451	0.01618470907
452	0.01617324527
453	0.01616280005
454	0.01615873258
455	0.0161487292
456	0.01614483471
457	0.01614110522
458	0.01613911628
459	0.0161369892
460	0.0161293646
461	0.01612086328
462	0.01611439601
463	0.01610842698
464	0.01609700363
465	0.01609591737
466	0.01609523521
467	0.01608451708
468	0.01607238991
469	0.0160611161
470	0.0160589477
471	0.01604942933
472	0.01604765008
473	0.01604663313
474	0.01604226759
475	0.01603174623
476	0.01602985694
477	0.0160188824
478	0.01600865542
479	0.0160083262
480	0.01600607324
481	0.01599568736
482	0.01598961688
483	0.01598618954
484	0.01597275349
485	0.01596531238
486	0.01596472061
487	0.01596457016
488	0.0159522567
489	0.01593980567
490	0.01592914777
491	0.01592792484
492	0.01591727505
493	0.01590388202
494	0.01589090499
495	0.01588287455
496	0.0158776483
497	0.01586608599
498	0.01586340057
499	0.01586137211
500	0.01585415378
501	0.0158530111
502	0.01584576259
503	0.01584114515
504	0.01583552818
505	0.01582626265
506	0.01582566299
507	0.01581418649
508	0.01579795256
509	0.01579304767
510	0.01579294194
511	0.01578077239
512	0.01576632518
513	0.01576507491
514	0.015765001
515	0.01575337868
516	0.01574710671
517	0.01573559669
518	0.01573384274
519	0.01572536481
520	0.01571689431
521	0.01571673801
522	0.01571592502
523	0.01570807309
524	0.01569748721
525	0.01569616483
526	0.01569388674
527	0.01568447807
528	0.01567470103
529	0.01567384984
530	0.01566292852
531	0.01565334165
532	0.01564417513
533	0.01563540618
534	0.01562698354
535	0.01561697299
536	0.01561651636
537	0.01561627654
538	0.01561133
539	0.01559931087
540	0.0155847876
541	0.01558291037
542	0.01557305859
543	0.01556103978
544	0.01555862667
545	0.01555506527
546	0.01555383205
547	0.0155528332
548	0.01554272684
549	0.01552799021
550	0.01552734642
551	0.01552693452
552	0.01552637245
553	0.01551490281
554	0.01551483015
555	0.01551355188
556	0.01550811414
557	0.01550770747
558	0.01550633146
559	0.01550123233
560	0.01550071379
561	0.01549246297
562	0.01549208421
563	0.01548436918
564	0.01548027083
565	0.01547989498
566	0.01546932504
567	0.01545506346
568	0.01544835635
569	0.01544081678
570	0.01543027005
571	0.01542376524
572	0.01542252125
573	0.01542214767
574	0.01542012232
575	0.01541975225
576	0.01541165013
577	0.01540276486
578	0.0154023787
579	0.01539499278
580	0.01538646147
581	0.0153855703
582	0.01538123167
583	0.01537057479
584	0.01537018224
585	0.01536826339
586	0.01536364365
587	0.01535492443
588	0.01534578227
589	0.01534541499
590	0.01534503224
591	0.01533543676
592	0.01532037863
593	0.01531310278
594	0.01531274172
595	0.0153021062
596	0.01529038674
597	0.0152892007
598	0.01528884215
599	0.0152876027
600	0.01528268619
601	0.01527403876
602	0.01527292357
603	0.0152647299
604	0.01525743025
605	0.01524822573
606	0.01524707933
607	0.01524580355
608	0.01523677239
609	0.0152349188
610	0.01522682784
611	0.01522323976
612	0.01521412274
613	0.01520523708
614	0.01519696366
615	0.01519658535
616	0.01518540971
617	0.0151842777
618	0.01518285301
619	0.01518113817
620	0.01516792157
621	0.01516718224
622	0.01515694011
623	0.01515584149
624	0.01515546762
625	0.0151512568
626	0.01514278353
627	0.01513366629
628	0.01512590663
629	0.01511864311
630	0.01511756271
631	0.01511252993
632	0.01511151506
633	0.01510419127
634	0.01510345962
635	0.01509577518
636	0.01509103769
637	0.01508645288
638	0.01508511307
639	0.01507462519
640	0.01507402902
641	0.01506749725
642	0.01506644214
643	0.0150573176
644	0.01505627741
645	0.01504487933
646	0.01503968113
647	0.01503033899
648	0.01502931586
649	0.0150289434
650	0.01502129715
651	0.0150200169
652	0.0150196478
653	0.01500934977
654	0.01500834761
655	0.01500735876
656	0.01500634348
657	0.01499937097
658	0.01499598054
659	0.0149871308
660	0.01497490985
661	0.01497395045
662	0.0149727324
663	0.01497175983
664	0.01496678608
665	0.01496658921
666	0.01495955881
667	0.01495147529
668	0.0149505118
669	0.01494316911
670	0.0149383645
671	0.01492980199
672	0.01492355604
673	0.01491848293
674	0.01491319371
675	0.01490568602
676	0.01490473617
677	0.01490379947
678	0.01490024029
679	0.0148993203
680	0.01489440889
681	0.01489098513
682	0.01488438924
683	0.01488403512
684	0.01488384389
685	0.01488293916
686	0.014872914
687	0.01486447408
688	0.01485984301
689	0.01485596527
690	0.01485084076
691	0.01484303514
692	0.01483654626
693	0.01483223732
694	0.01482965366
695	0.01482104391
696	0.01481234379
697	0.01481145452
698	0.01480359108
699	0.01479626645
700	0.01478584258
701	0.01477732015
702	0.0147769718
703	0.0147678476
704	0.01476030977
705	0.01475586923
706	0.01475552332
707	0.01474360925
708	0.01473648554
709	0.01473163634
710	0.01472695727
711	0.01472608097
712	0.01472049809
713	0.01471363186
714	0.01470690381
715	0.01470122292
716	0.01469689406
717	0.01468787587
718	0.01468337236
719	0.0146798624
720	0.01466870963
721	0.01466565024
722	0.01466228357
723	0.01465389206
724	0.01464752931
725	0.01464718805
726	0.01463837155
727	0.01463397126
728	0.01462664278
729	0.0146252791
730	0.01462062872
731	0.01461663775
732	0.01461272761
733	0.01461154539
734	0.01460376728
735	0.01459733724
736	0.01459092289
737	0.01458191413
738	0.01457537004
739	0.01457345136
740	0.01457074241
741	0.01456510312
742	0.01456210742
743	0.01456177118
744	0.01455681366
745	0.01454594485
746	0.01454413074
747	0.01453939375
748	0.0145344266
749	0.01453132552
750	0.01452904951
751	0.01452661203
752	0.01452421752
753	0.01452136047
754	0.0145137469
755	0.01450920283
756	0.0145009366
757	0.01449858329
758	0.01449720007
759	0.01449109836
760	0.01448836594
761	0.01447890726
762	0.01447825279
763	0.01447571671
764	0.01447420121
765	0.01446893014
766	0.0144608106
767	0.01445290166
768	0.01444791672
769	0.01444542184
770	0.01444508389
771	0.01444408749
772	0.0144417681
773	0.01443895241
774	0.01443649894
775	0.01443536236
776	0.01443315832
777	0.01442806855
778	0.01441794403
779	0.014414538
780	0.01441337711
781	0.01441099019
782	0.01440320376
783	0.0143965832
784	0.01439550943
785	0.01438879498
786	0.01438845551
787	0.01438571171
788	0.01438508622
789	0.01438315475
790	0.01438003829
791	0.01437316676
792	0.01436363395
793	0.01435737018
794	0.01435068883
795	0.01434115972
796	0.01433827411
797	0.01433764779
798	0.01432792021
799	0.01432000615
800	0.01431613947
801	0.01431580222
802	0.01431378112
803	0.01430661932
804	0.01430187032
805	0.01429219913
806	0.01428485822
807	0.01428324277
808	0.01427734101
809	0.01427293644
810	0.01426525696
811	0.01426333534
812	0.01425630722
813	0.01425023353
814	0.01424140496
815	0.01423307975
816	0.0142233221
817	0.01421555065
818	0.01420635106
819	0.01420182072
820	0.01419410389
821	0.01419278118
822	0.01418751764
823	0.01417887041
824	0.01417775069
825	0.01417454083
826	0.01417128153
827	0.01416426751
828	0.01415854574
829	0.01415797316
830	0.01415396434
831	0.01414534146
832	0.01414018082
833	0.01413598556
834	0.01413217784
835	0.01412801341
836	0.01412698656
837	0.01412460149
838	0.01412359233
839	0.01412130837
840	0.01411445068
841	0.0141103273
842	0.01410855352
843	0.0141083039
844	0.01410795573
845	0.01410405394
846	0.0140998525
847	0.01409512886
848	0.01408422382
849	0.01408015904
850	0.01407799714
851	0.01407707103
852	0.01407612447
853	0.01407321175
854	0.01406797182
855	0.01406162595
856	0.0140548007
857	0.01405146702
858	0.01404102154
859	0.01403383644
860	0.01403092816
861	0.01402322458
862	0.01401826181
863	0.01401163285
864	0.01400781265
865	0.01400546353
866	0.01400326758
867	0.01399930851
868	0.013997335
869	0.01399234792
870	0.01398665776
871	0.01398453916
872	0.01398173002
873	0.01397690403
874	0.01396850631
875	0.01396655085
876	0.01396541917
877	0.01395802732
878	0.01395748729
879	0.01395043828
880	0.01394440135
881	0.01393899912
882	0.01393433293
883	0.01392881048
884	0.01392846724
885	0.01392288358
886	0.01391913211
887	0.01391454234
888	0.01391211227
889	0.0139103156
890	0.013901838
891	0.01389912822
892	0.01389567206
893	0.01389289002
894	0.01388881359
895	0.01388440527
896	0.0138776989
897	0.01387034377
898	0.01386540212
899	0.0138569588
900	0.01385349121
901	0.01384449195
902	0.01383930295
903	0.01383084465
904	0.01382882166
905	0.01382085315
906	0.01381997621
907	0.01381913638
908	0.01381602614
909	0.013809558
910	0.01380638732
911	0.0137985083
912	0.01379171456
913	0.01378842942
914	0.01378367303
915	0.01378040387
916	0.01377936105
917	0.01377550157
918	0.01376871145
919	0.01376430326
920	0.0137603824
921	0.01375841751
922	0.01375542727
923	0.01375099025
924	0.01374725975
925	0.01373977534
926	0.01373453327
927	0.0137283716
928	0.01372252984
929	0.01372060843
930	0.01371209815
931	0.01370958693
932	0.01370778764
933	0.01370630197
934	0.01370095735
935	0.01369785484
936	0.01369154475
937	0.01368752831
938	0.01368548556
939	0.01367830222
940	0.01366880283
941	0.01366563107
942	0.0136647402
943	0.01365617819
944	0.01365405296
945	0.0136505573
946	0.01365005072
947	0.01364686233
948	0.01364281063
949	0.01363637688
950	0.01363125365
951	0.0136309225
952	0.0136246276
953	0.01362079346
954	0.01361796836
955	0.01361214758
956	0.01361181927
957	0.01360835886
958	0.01360573662
959	0.01360196224
960	0.01359818381
961	0.01359631315
962	0.01359131625
963	0.01358934757
964	0.01358433839
965	0.01357844966
966	0.0135779728
967	0.01357318753
968	0.01356678538
969	0.01356503912
970	0.01356149046
971	0.01356116322
972	0.01356083881
973	0.01355783179
974	0.0135558406
975	0.0135515272
976	0.01354933887
977	0.01354853199
978	0.01354806207
979	0.01353863149
980	0.01353191181
981	0.01352661062
982	0.01352047855
983	0.01351896884
984	0.0135181651
985	0.01351221233
986	0.0135117316
987	0.01350593009
988	0.01350025325
989	0.01349993865
990	0.01349833382
991	0.01348852582
992	0.01348452097
993	0.01348008861
994	0.01347552577
995	0.01347189051
996	0.01346965488
997	0.01346916727
998	0.01346498463
999	0.01346006795
1000	0.01345574315
1001	0.01344998882
1002	0.01344489795
1003	0.01343894335
1004	0.01343649613
1005	0.01343618172
1006	0.01343495125
1007	0.01343219184
1008	0.01342697805
1009	0.01342400773
1010	0.01341934193
1011	0.01341363649
1012	0.01341332393
1013	0.01341053664
1014	0.01340287748
1015	0.01340256719
1016	0.01339807038
1017	0.01339297456
1018	0.01338869982
1019	0.01338750746
1020	0.0133856518
1021	0.01338375951
1022	0.01337880366
1023	0.01337330069
1024	0.01336566156
1025	0.01336050909
1026	0.01335746096
1027	0.01335238694
1028	0.01334943567
1029	0.01334924699
1030	0.01334327947
1031	0.01334252007
1032	0.01333851198
1033	0.01333079282
1034	0.01332992571
1035	0.0133294553
1036	0.01332615546
1037	0.01332251881
1038	0.0133191017
1039	0.0133124041
1040	0.01331194121
1041	0.0133101519
1042	0.01330639269
1043	0.01329989638
1044	0.01329690988
1045	0.01329660807
1046	0.01329413688
1047	0.01329149904
1048	0.01328767147
1049	0.01328724839
1050	0.01328369242
1051	0.01327812326
1052	0.01327456362
1053	0.01327194554
1054	0.01327081149
1055	0.01326678675
1056	0.01325718155
1057	0.0132517326
1058	0.01325137668
1059	0.01325092365
1060	0.01324776673
1061	0.01324732064
1062	0.01324583055
1063	0.01324303067
1064	0.01324088423
1065	0.01323759435
1066	0.01323428539
1067	0.01323120356
1068	0.0132307003
1069	0.01323040416
1070	0.01322217164
1071	0.01322086508
1072	0.01321840751
1073	0.01321583786
1074	0.01321181678
1075	0.01320833227
1076	0.0132044714
1077	0.0132014605
1078	0.01319282284
1079	0.01318995924
1080	0.01318336087
1081	0.01317720019
1082	0.01317598326
1083	0.01317245517
1084	0.01317072504
1085	0.01316511944
1086	0.01316482926
1087	0.01316111845
1088	0.01315691413
1089	0.01315438897
1090	0.01315404809
1091	0.01315234151
1092	0.01314900507
1093	0.01314556301
1094	0.01314527639
1095	0.0131427422
1096	0.01314063442
1097	0.01313991999
1098	0.01313562305
1099	0.01313288254
1100	0.01312642554
1101	0.01312435018
1102	0.01311706517
1103	0.01311290277
1104	0.01311035161
1105	0.01310539464
1106	0.01310072745
1107	0.01310029893
1108	0.01309552283
1109	0.01309075525
1110	0.01308946962
1111	0.01308904538
1112	0.01308769256
1113	0.01308491281
1114	0.01308357839
1115	0.01308049373
1116	0.01307972333
1117	0.01307764733
1118	0.01307361909
1119	0.01307320055
1120	0.01306699775
1121	0.01306448033
1122	0.01306269135
1123	0.01306087016
1124	0.01305779444
1125	0.0130514406
1126	0.01304993595
1127	0.01304643998
1128	0.01304296063
1129	0.01304014283
1130	0.01303826756
1131	0.01303361957
1132	0.01302611542
1133	0.0130247331
1134	0.01302361209
1135	0.01302320017
1136	0.01302230251
1137	0.01302115581
1138	0.0130204827
1139	0.0130185596
1140	0.01301599779
1141	0.01301572143
1142	0.01301450158
1143	0.01301422974
1144	0.01301081923
1145	0.01301041763
1146	0.01300707998
1147	0.01300583868
1148	0.01300033063
1149	0.01299995305
1150	0.01299517752
1151	0.012993587
1152	0.01299018799
1153	0.01298515174
1154	0.01298428517
1155	0.0129809847
1156	0.01297813725
1157	0.01297685096
1158	0.01297105777
1159	0.01296735896
1160	0.01296336931
1161	0.0129627362
1162	0.0129596168
1163	0.01295657367
1164	0.01295219242
1165	0.01294910046
1166	0.01294803027
1167	0.01294472138
1168	0.01294270231
1169	0.0129334678
1170	0.01292755957
1171	0.01292525704
1172	0.01292342831
1173	0.01292027172
1174	0.01291988458
1175	0.01291720791
1176	0.01291506339
1177	0.01290781444
1178	0.01290470542
1179	0.01290433034
1180	0.01290199813
1181	0.01290025046
1182	0.01289593069
1183	0.01289313743
1184	0.01288835323
1185	0.0128831252
1186	0.01288097016
1187	0.01287949553
1188	0.01287636913
1189	0.01287478653
1190	0.01287451731
1191	0.01287335922
1192	0.0128719294
1193	0.01287038477
1194	0.01286819921
1195	0.0128641085
1196	0.01286373086
1197	0.01285951753
1198	0.01285700175
1199	0.01285547985
1200	0.01285393134
1201	0.01285330032
1202	0.0128502185
1203	0.01284959678
1204	0.01284828923
1205	0.01284790852
1206	0.01284495762
1207	0.0128423456
1208	0.01283839332
1209	0.01283236146
1210	0.01283175469
1211	0.01283039116
1212	0.01282737984
1213	0.01282382775
1214	0.01281871701
1215	0.0128181199
1216	0.01281667567
1217	0.01281062068
1218	0.01280704442
1219	0.0128010237
1220	0.01280060807
1221	0.01279649089
1222	0.01279248528
1223	0.0127893944
1224	0.01278595869
1225	0.01278148955
1226	0.01277683918
1227	0.01277572958
1228	0.01277386302
1229	0.01277084404
1230	0.01276682135
1231	0.01276450848
1232	0.01276311729
1233	0.01275858159
1234	0.01275543308
1235	0.01275191893
1236	0.01275183012
1237	0.01274659067
1238	0.01274633477
1239	0.01274614411
1240	0.01274452968
1241	0.01274042189
1242	0.01273984175
1243	0.01273846134
1244	0.01273418082
1245	0.01273048359
1246	0.01272695469
1247	0.01272480157
1248	0.01272220472
1249	0.01272182825
1250	0.01272127818
1251	0.01271771861
1252	0.01271581924
1253	0.01270996196
1254	0.01270337051
1255	0.01270298468
1256	0.01270288428
1257	0.01269651919
1258	0.01269413497
1259	0.01269089602
1260	0.01268746469
1261	0.01268123531
1262	0.0126806144
1263	0.01267766198
1264	0.01267074822
1265	0.01267026512
1266	0.01266733173
1267	0.01266420395
1268	0.01266366106
1269	0.01266008175
1270	0.01265838922
1271	0.01265785295
1272	0.01265328998
1273	0.01264942928
1274	0.01264511462
1275	0.01263773459
1276	0.01263729622
1277	0.01263402544
1278	0.01262960245
1279	0.01262921855
1280	0.0126286941
1281	0.01262777644
1282	0.01262255801
1283	0.01261936972
1284	0.01261633777
1285	0.01261255635
1286	0.01261204375
1287	0.01260847432
1288	0.01260796415
1289	0.01260406844
1290	0.01259926027
1291	0.01259608628
1292	0.01259237853
1293	0.01258848961
1294	0.01258641527
1295	0.01258318034
1296	0.01258268613
1297	0.01257978474
1298	0.01257740017
1299	0.01257385515
1300	0.01256743274
1301	0.01256494484
1302	0.01256450985
1303	0.01255621815
1304	0.01255605756
1305	0.01255516338
1306	0.01255274556
1307	0.01254791747
1308	0.01254096062
1309	0.01254085956
1310	0.0125370828
1311	0.01253392572
1312	0.01253196558
1313	0.01252977247
1314	0.01252532919
1315	0.0125225898
1316	0.01252248638
1317	0.0125142714
1318	0.0125124772
1319	0.01250955472
1320	0.01250616952
1321	0.01250542514
1322	0.01250437857
1323	0.01250208294
1324	0.01250104749
1325	0.01250057722
1326	0.01249870903
1327	0.01249821415
1328	0.01249791288
1329	0.0124974295
1330	0.01249604758
1331	0.01249212509
1332	0.01249202902
1333	0.01248840061
1334	0.01248196511
1335	0.01247956803
1336	0.01247465954
1337	0.01246839417
1338	0.01246231133
1339	0.01246220458
1340	0.01246048661
1341	0.01245760611
1342	0.0124523631
1343	0.01244997806
1344	0.01244698332
1345	0.01244558933
1346	0.01243910093
1347	0.01243880177
1348	0.01243507891
1349	0.01242983902
1350	0.01242319302
1351	0.01242229501
1352	0.01242196161
1353	0.01241666937
1354	0.0124159783
1355	0.01241214727
1356	0.01241076735
1357	0.01240733713
1358	0.01240711887
1359	0.01240540785
1360	0.01240250542
1361	0.01239782431
1362	0.01239463702
1363	0.0123942052
1364	0.01238661553
1365	0.01238530031
1366	0.01238431156
1367	0.01238080793
1368	0.01237760627
1369	0.01237687653
1370	0.01237372656
1371	0.0123699338
1372	0.01236954097
1373	0.01236933707
1374	0.01236889842
1375	0.01236649267
1376	0.0123597534
1377	0.01235621702
1378	0.01235578608
1379	0.01235535869
1380	0.01235493661
1381	0.01235194884
1382	0.01235154133
1383	0.01234845898
1384	0.01234475551
1385	0.01234397188
1386	0.01234061131
1387	0.0123398397
1388	0.01233805528
1389	0.01233763108
1390	0.01233721301
1391	0.01233688437
1392	0.01233496043
1393	0.01232968415
1394	0.01232394993
1395	0.01231991727
1396	0.01231700472
1397	0.01231410236
1398	0.01231346407
1399	0.01230922467
1400	0.01230914087
1401	0.01230798311
1402	0.01230671994
1403	0.01230660708
1404	0.0123052722
1405	0.01229936356
1406	0.01229375779
1407	0.01228756529
1408	0.01228733741
1409	0.01228443723
1410	0.01228359296
1411	0.01228050772
1412	0.0122772591
1413	0.01227398343
1414	0.01227358975
1415	0.01227117209
1416	0.01226743979
1417	0.01226110495
1418	0.01226022206
1419	0.01225941203
1420	0.01225861491
1421	0.01225836678
1422	0.01225635237
1423	0.01225295292
1424	0.01225260122
1425	0.01224844765
1426	0.01224805207
1427	0.01224619835
1428	0.01224571468
1429	0.01224035481
1430	0.01223881048
1431	0.01223711535
1432	0.01223281087
1433	0.01222873368
1434	0.01222855153
1435	0.01222284733
1436	0.01222246073
1437	0.0122170458
1438	0.01221289574
1439	0.01220942808
1440	0.01220507992
1441	0.0122016378
1442	0.01220142482
1443	0.0121992317
1444	0.01219691992
1445	0.01219386791
1446	0.01219197722
1447	0.01218964544
1448	0.01218924423
1449	0.01218212747
1450	0.01217976762
1451	0.01217507344
1452	0.01217467662
1453	0.01217129721
1454	0.01217075598
1455	0.01217054907
1456	0.0121666928
1457	0.01216496137
1458	0.01216205646
1459	0.01216133085
1460	0.01215825409
1461	0.01215773545
1462	0.01214931329
1463	0.01214867997
1464	0.01214103595
1465	0.01214064237
1466	0.01214025368
1467	0.01213709466
1468	0.01213456003
1469	0.01213400284
1470	0.01213087487
1471	0.01212706098
1472	0.01212155991
1473	0.01212085444
1474	0.01212047135
1475	0.0121190419
1476	0.01211387979
1477	0.01210826918
1478	0.01210790608
1479	0.0121077185
1480	0.01210149318
1481	0.01209632104
1482	0.01209596497
1483	0.01209097527
1484	0.01208678075
1485	0.01208455449
1486	0.0120843809
1487	0.01208365362
1488	0.01208136952
1489	0.01207913334
1490	0.01207714815
1491	0.01207684305
1492	0.01207442326
1493	0.01207404432
1494	0.01207370882
1495	0.01207285105
1496	0.01207240399
1497	0.0120699062
1498	0.01206955855
